player_id,player_name,slug,season,minutes,goals_per90,assists_per90,shots_per90,key_passes_per90,tackles_per90,interceptions_per90,clearances_per90,passes_per90,pass_accuracy_pct,saves_per90,rating
37509454,Abbosbek Fayzullaev,a-fayzullayev,2025-26,1118,0.242,0.242,2.335,1.691,2.254,0.644,0.322,27.934,78.1,0,7
37514124,Benjamin Tahirović,b-tahirovic,2025-26,576,0.16,0.16,2.19,1.41,1.87,1.25,1.25,62.03,85.1,0,6.88
37521190,Sondre Langås,s-langas,2025-26,1969,0.137,0.046,0.823,0.32,1.646,1.6,6.171,32.27,78.9,0,6.84
37521581,Ardon Jashari,a-jasari,2025-26,700,0,0.129,0.9,1.157,1.8,0.643,1.029,55.929,91,0,6.78
37522757,Telmo Arcanjo,t-gomes-arcanjo,2025-26,1242,0.072,0,1.957,2.246,1.449,0.725,0.362,28.261,81.3,0,6.76
37522785,Gonçalo Inácio,g-inacio,2025-26,2507,0.072,0.108,0.395,0.682,1.651,1.041,3.195,89.031,90.1,0,7.23
37526008,Luiz Henrique,l-rosa-da-silva,2025-26,837,0.11,0,2.37,1.4,1.4,0.54,0.86,27.85,84.2,0,6.85
37526157,Yasin Ayari,y-ayari,2025-26,1926,0.14,0.14,1.916,0.748,2.196,1.215,1.168,45,86.1,0,6.86
37526506,Merchas Doski,merchas-doski,2025-26,642,0,0,0.56,1.12,1.96,0.84,1.4,40.65,83.1,0,6.77
37527137,Chris Brady,c-brady,2025-26,900,0,0,0,0,0,0,1,31.2,70.5,2.8,7.44
37528713,Hossam Abdelmaguid,h-abdelmaguid,2025-26,2031,0.177,0,1.15,0.18,0.62,0.89,5.18,59.91,85.6,0,7.02
37528761,Jens Castrop,j-castrop,2025-26,1595,0.169,0.113,1.693,1.072,3.329,1.016,1.693,28.1,75.3,0,6.68
37528875,Jayden Adams,j-adams,2025-26,510,0.176,0,0.88,0.53,0.88,0.35,1.94,42.18,81.6,0,
37528964,Ziyad Al-Johani,z-aljohani,2025-26,1341,0,0.067,0.74,0.87,2.15,0.87,1.07,36.11,87.5,0,6.3
37529350,Patrick Yazbek,p-yazbek,2025-26,657,0.137,0.411,1.1,0.96,1.23,0.55,2.19,63.01,91.1,0,6.72
37529525,Tarik Muharemović,t-muharemovic,2025-26,2836,0.063,0.063,0.635,0.19,1.396,1.428,7.045,52.331,85.7,0,6.94
37530277,Raúl Rangel,j-rangel-aguilar,2025-26,3060,0,0,0,0.15,0,0,1.32,27.09,79.7,2.41,6.92
37530791,Jaouen Hadjam,j-hadjam,2025-26,913,0.2,0.3,1.08,0.99,2.27,1.87,3.35,55.4,78.6,0,7
37530901,Maghnes Akliouche,m-akliouche,2025-26,2409,0.224,0.224,1.793,1.644,1.457,0.71,0.523,41.283,85.2,0,7.1
37532344,Mamadou Sarr,m-sarr,2025-26,1306,0,0,0.069,0.069,1.034,0.62,4.479,67.672,95,0,6.75
37533413,Danilo,d-dos-santos-de-oliveira,2025-26,981,0.642,0.183,2.2,1.74,1.38,0.46,1.1,45.5,85.3,0,
37533560,Ange-Yoan Bonny,a-bonny,2025-26,1128,0.399,0.319,1.755,1.356,1.356,0.08,0.399,21.463,79.6,0,6.74
37536482,Farès Chaïbi,f-chaibi,2025-26,1798,0.1,0.451,1.752,2.002,1.602,0.701,1.452,40.044,78.9,0,6.98
37537131,Mohamed Koné,m-kone-37537131,2025-26,1710,0,0,0,0,0.053,0,1.158,30.053,66.5,2.684,6.99
37537859,Owen Goodman,owen-goodman,2025-26,1980,0,0,0,0.09,0,0,1.68,32,43.8,2.64,6.77
37537937,Chadi Riad,c-riad,2025-26,553,0,0.163,0.651,0.163,1.465,1.139,4.557,60.868,86.4,0,6.67
37538035,Nathaniel Brown,n-brown,2025-26,2658,0.135,0.169,0.609,1.151,2.81,0.88,1.49,38.397,84.7,0,6.9
37538779,Alan Minda,a-minda-garcia,2025-26,972,0.278,0.185,2.5,0.926,0.278,0.37,0.185,22.5,82.7,0,6.79
37540234,Kobbie Mainoo,k-mainoo,2025-26,1653,0.054,0.109,0.708,1.307,1.96,1.089,1.361,57.005,89.2,0,6.86
37540621,Nicolas Jackson,n-jackson,2025-26,1003,0.718,0.09,3.41,1.615,0.718,0.359,0.359,28.714,81.6,0,6.86
37540713,Mohamed Al-Mannai,m-almanai,2025-26,1389,0.324,0.065,1.81,0.91,1.81,0.52,0.65,25.53,73.6,0,6.79
37540758,Brian Cipenga,brian-cipenga,2025-26,589,0.15,0.61,2.44,2.75,2.75,0.76,0.61,26.13,77.2,0,7.32
37540780,Zakaria El Ouahdi,z-el-ouahdi,2025-26,2997,0.24,0.12,2.102,1.471,1.291,0.781,2.883,43.303,86.2,0,7.19
37541437,Oussama Targhalline,o-targhalline,2025-26,1908,0.094,0.189,0.425,0.991,3.113,1.981,1.462,51.226,86.1,0,7.08
37541438,Bamba Dieng,bamba-dieng,2025-26,1235,0.729,0.146,3.352,0.874,0.51,0.219,1.02,13.919,76.4,0,6.89
37543226,Toni Fruk,toni-fruk,2025-26,935,0.48,0.1,2.89,2.02,1.64,0.19,0.39,31.86,79.5,0,7.25
37543437,Mehdi Dorval,e-dorval,2025-26,686,0,0.26,1.05,0.79,0.79,0.66,2.1,33.59,80.5,0,6.72
37545384,Máximo Perrone,m-perrone,2025-26,2751,0.098,0.131,0.589,1.112,1.832,0.72,0.883,71.156,91.4,0,6.99
37547164,Hélio Varela,h-oliveira-alves-varela,2025-26,527,0,0,2.22,2.22,1.2,0.17,0.85,29.72,82.8,0,7.1
37547467,Arda Güler,a-guler,2025-26,2028,0.178,0.399,2.175,3.107,2.041,0.399,0.444,59.689,90.7,0,7.35
37547842,Armando González,a-gonzalez-alba,2025-26,2459,0.878,0.073,3.7,0.88,0.51,0.04,0.44,18.74,74.6,0,7.25
37548017,Ahmed Kouka,a-ashour,2025-26,877,0.103,0,0.82,0.62,1.74,1.03,2.26,56.34,87.1,0,6.64
37548285,El Mehdi Al Harrar,m-harrar,2025-26,1620,0,0,0,0,0.11,1.28,0.72,31.11,93,2.44,6.57
37548535,Nadhir Benbouali,nadhir-benbouali,2025-26,518,0.347,0,2.085,1.564,0.869,0.174,2.085,15.116,56.3,0,7.09
37550680,Martin Baturina,m-baturina,2025-26,1591,0.339,0.17,1.584,3.564,1.245,0.283,0.17,47.8,87.7,0,7.16
37551076,Nathan-Dylan Saliba,n-saliba,2025-26,2323,0.116,0.039,2.286,1.007,2.944,1.085,1.472,40.913,77.6,0,6.87
37551089,Marc Pubill,m-pubill-pages,2025-26,1202,0.075,0.075,0.749,0.15,1.872,1.348,5.092,55.108,87.9,0,7.04
37551591,Abdalla Yousif,a-yousif,2025-26,1033,0,0,0.35,0.52,1.39,0.78,1.66,35.29,83,0,6.55
37552296,José Manuel López,j-lopez,2025-26,1044,0.431,0.259,2.41,1.64,1.12,0.26,1.12,18.97,64.1,0,6.92
37552408,Tete Yengi,t-yengi,2025-26,1057,0.17,0,2.04,0.94,1.19,0.6,2.21,24.1,68.6,0,6.75
37554638,T. Hayakawa,t-hayakawa,2025-26,3420,0,0.026,0,0.03,0.03,0,1.42,34.37,64.3,2.79,6.95
37555815,Andreas Schjelderup,a-schjelderup,2025-26,1732,0.364,0.312,2.442,2.234,1.663,0.156,0.364,33.256,79.5,0,7.04
37555816,Simon Adingra,s-adingra,2025-26,860,0.314,0.209,2.302,1.465,1.151,0.628,0.523,36.105,76.8,0,6.73
37559109,Bilal El Khannouss,b-el-khannous,2025-26,1636,0.22,0.275,2.311,2.476,1.54,0.55,0.495,51.932,79.3,0,7.16
37559583,Sidny Cabral,s-lopes-cabral,2025-26,1324,0.34,0.204,2.311,1.835,1.224,0.612,1.156,22.568,81,0,7.19
37560881,Rafik Belghali,r-belghali,2025-26,1926,0.093,0,0.981,1.308,1.075,0.888,1.121,22.991,76.8,0,6.67
37560897,Issahaku Fatawu,a-issahaku,2025-26,3723,0.218,0.169,2.707,1.354,1.064,0.483,1.595,25.89,70.3,0,6.9
37561373,Jehad Thakri,j-abdullatif-ahm,2025-26,1248,0,0,0.5,0.07,1.66,0.79,3.61,52.72,89.7,0,6.28
37561621,Gi-hyuk Lee,g-lee-37561621,2025-26,898,0,0,0.8,0.7,1.4,1.5,3.61,52.32,86.4,0,7.02
37562127,Matías Galarza Fonda,m-galarza-fonda,2025-26,517,0,0,2.44,1.57,3.31,0.52,1.04,47.7,78.8,0,7.38
37562153,Musab Al-Juwayr,m-aljuwayr,2025-26,2288,0.157,0.393,1.57,2.99,1.61,0.55,0.16,70.33,84.8,0,7.71
37562487,Nico O'Reilly,n-oreilly,2025-26,2648,0.17,0.102,1.394,0.782,2.345,0.714,2.481,46.02,86.2,0,6.92
37563550,Hyun-jun Yang,h-yang,2025-26,1847,0.341,0.049,2,0.93,1.9,1.07,0.97,41.95,79.9,0,6.99
37563842,Agustín Giay,a-giay,2025-26,766,0,0,0.12,0.35,2.82,0.82,2.23,39.6,83.7,0,6.89
37563876,Diego Gómez,d-gomez-amarilla,2025-26,2138,0.21,0.042,1.768,0.884,3.283,0.8,1.221,31.698,78,0,6.79
37563897,Yaimar Medina,y-medina-ortiz,2025-26,1532,0,0.176,1.586,1.116,1.292,0.764,3.055,54.106,82.1,0,6.82
37565351,Livano Comenencia,livano-comenencia,2025-26,509,0,0,0.35,0.53,2.12,3.01,3.18,40.49,78.2,0,6.53
37567008,Abdallah Nasib,abdallah-nasib,2025-26,480,0,0,0.38,0,2.44,0.94,6.94,41.81,83.4,0,6.35
37567350,Nilson Angulo,n-angulo-ramirez,2025-26,1902,0.284,0.237,1.562,2.177,2.934,0.899,1.467,33.123,79.6,0,7.23
37568172,Tomás Palacios,t-palacios,2025-26,927,0,0.097,0.68,0.1,1.46,1.36,5.44,55.44,88.6,0,7.09
37569271,Antoine Mendy,a-mendy,2025-26,2099,0.043,0,0.729,0.043,2.315,0.858,5.145,51.582,85.1,0,6.69
37569331,Obed Vargas,o-vaargas,2025-26,649,0,0.139,0.555,0.555,3.19,0.971,0.971,37.026,83.1,0,6.77
37569765,Promise David,p-akinpelu,2025-26,1517,0.534,0.059,4.153,0.771,0.237,0.237,1.305,17.146,57.1,0,6.85
37570133,Luciano Valente,l-valente,2025-26,2553,0.071,0.247,1.445,1.692,1.622,1.163,0.564,49.001,84.2,0,6.98
37570379,Antonio Nusa,a-nordby-nusa,2025-26,2042,0.176,0.176,2.689,1.454,1.19,0.441,0.353,26.092,79.1,0,7.04
37571435,Ante Suto,a-uto,2025-26,776,0.35,0.35,2.09,1.16,2.78,0.35,0.46,16.93,71.9,0,6.98
37576529,Amar Memic,amar-memic,2025-26,1205,0.22,0.37,2.09,1.49,1.12,1.2,1.64,30.25,75.1,0,7.06
37577657,Giuliano Simeone,g-simeone,2025-26,2027,0.133,0.266,1.554,1.376,1.954,0.888,0.444,39.339,82.1,0,6.93
37577727,Valentín Barco,v-barco,2025-26,2171,0.083,0.166,1.119,1.658,2.28,0.622,0.456,64.339,86.3,0,7.27
37578441,Gustavo Puerta,gustavo-puerta,2025-26,774,0,0.12,1.28,0.35,1.86,1.05,1.28,69.77,91.5,0,6.98
37579757,Elias Saad,e-saad,2025-26,501,0,0,1.257,2.156,2.695,0.18,0.359,27.305,79.6,0,6.72
37579972,Anis Hadj Moussa,a-hadj-moussa,2025-26,2555,0.387,0.211,2.712,2.501,0.881,0.282,0.352,28.673,74,0,7.3
37581338,Yassine Titraoui,y-titraoui,2025-26,2904,0.155,0.031,1.643,0.961,1.829,1.364,1.333,49.494,85,0,7.13
37581522,Rayan Hamed,r-hamidou,2025-26,1326,0.136,0,1.02,0.14,1.29,0.68,4.21,44.73,86,0,6.69
37581727,Luc De Fougerolles,l-de-fougerolles,2025-26,1652,0,0.054,0.272,0.436,1.907,1.199,4.685,48.977,82.3,0,6.68
37581992,Habib Diarra,m-diarra,2025-26,1408,0.128,0.128,1.662,0.447,0.895,0.256,0.895,27.869,81.9,0,6.7
37582044,Aleksandar Pavlovic,a-pavlovi,2025-26,1462,0.185,0.062,0.616,1.293,1.662,0.862,1.047,98.187,94.5,0,7.11
37582045,Paul Wanner,p-wanner,2025-26,1656,0.163,0.163,1.793,1.25,2.337,0.38,0.815,46.685,89.5,0,7.06
37582178,Ismaël Koné,i-kone,2025-26,2774,0.195,0,0.746,0.746,1.038,0.487,1.038,37.084,91.5,0,6.83
37582479,Edgardo Fariña,edgardo-farina,2025-26,632,0,0,0.43,0.28,1.85,1.42,7.97,28.48,76,0,6.85
37582883,Redouane Halhal,r-halhal,2025-26,2849,0.032,0.063,0.379,0.221,1.611,1.453,6.16,56.104,91,0,6.85
37583299,Adil Boulbina,a-boulebina,2025-26,1324,0.272,0.34,3.33,1.56,0.75,0.07,0.27,31.13,81.2,0,6.86
37583696,Esmir Bajraktarevic,e-bajraktarevic,2025-26,1058,0.34,0.34,3.062,1.871,1.786,0.34,0.766,40.236,87.9,0,6.97
37583966,Thabang Matuludi,t-matuludi,2025-26,540,0,0,1.83,1,2.17,1.5,5,40.5,76.5,0,7.38
37585365,Prince Adu,prince-adu,2025-26,850,0.64,0.11,2.65,1.59,1.91,0.32,0.21,21.18,67,0,7.11
37586867,Wagner Pina,w-cardoso-pina,2025-26,2354,0,0.268,0.382,1.185,2.294,0.918,2.026,38.309,85.7,0,6.87
37588483,Ayoube Amaimouni-Echghouyab,a-amaimouni-echghouyab,2025-26,581,0.31,0.62,1.859,0.929,1.084,0.465,1.704,19.518,77,0,6.7
37589293,Ermin Mahmic,e-mahmi,2025-26,513,0.7,0.18,4.74,2.28,0.88,0.35,0.7,22.98,79.4,0,6.97
37590621,Mike Penders,m-penders,2025-26,2970,0,0,0,0,0,0,0.697,42.424,86.1,3.273,6.98
37590634,Chemsdine Talbi,c-talbi,2025-26,1563,0.23,0.058,1.44,0.691,0.633,0.173,0.979,23.148,81.3,0,6.63
37590938,Désiré Doué,d-doue,2025-26,1355,0.465,0.266,3.653,1.926,2.125,0.797,0.332,56.391,85.9,0,7.22
37591823,Farès Ghedjemis,fares-ghedjemis,2025-26,1005,0.27,0.18,3.31,1.88,0.54,0.09,0.36,21.67,82.2,0,7.2
37592142,Ahmed Al-Rawi,a-al-rawi,2025-26,792,0.341,0.114,2.95,0.91,0.8,0.11,0.34,15.11,67.7,0,6.89
37592228,Cristhian Mosquera,c-mosquera,2025-26,988,0,0,0.091,0.455,2.915,0.729,4.281,57.662,91.3,0,6.79
37592729,João Neves,j-goncalves-neves,2025-26,1284,0.35,0.07,1.893,0.981,1.963,0.561,0.421,72.827,91.4,0,7.11
37592734,Diego Moreira,d-da-silva-moreira,2025-26,2045,0.176,0.308,1.276,1.716,1.936,0.924,1.232,41.765,81.3,0,7.05
37592951,Oumar Diakité,o-diakite,2025-26,1426,0.442,0,2.398,1.388,0.884,0.189,0.316,18.24,76.1,0,6.84
37593154,Renato Veiga,r-palma-veiga,2025-26,2462,0,0,0.329,0.11,0.731,0.841,5.63,56.405,88.4,0,6.7
37593237,Warren Zaïre-Emery,w-zaire-emery,2025-26,2452,0.11,0.147,0.697,1.578,1.762,0.477,0.844,75.575,93.7,0,7.09
37594329,Augustine Boakye,a-boakye,2025-26,800,0.34,0.34,1.91,2.14,1.58,0.45,0.45,31.61,81.9,0,7.27
37594544,Stepan Chaloupek,chaloupek,2025-26,788,0.34,0.11,1.6,0.8,2.06,2.86,6.05,44.2,82.7,0,7.19
37594798,Nestory Irankunda,n-irankunda,2025-26,2031,0.177,0.177,3.013,1.551,1.462,0.443,0.886,23.885,73.3,0,6.81
37595363,Denil Castillo,d-castillo,2025-26,958,0.094,0.094,1.409,0.752,1.409,1.315,1.409,31.002,84.2,0,6.84
37595819,Víctor Muñoz,v-munoz-villanueva,2025-26,2579,0.209,0.07,2.687,0.872,0.803,0.349,0.698,20.834,80.7,0,6.77
37596363,Fermín López,f-lopez-marin,2025-26,1798,0.35,0.451,3.404,1.702,2.403,0.35,0.35,44.549,87.4,0,7.24
37596384,Nico Paz,n-paz-martinez,2025-26,2887,0.374,0.187,3.772,1.59,2.837,0.873,0.405,43.457,82.8,0,7.53
37598617,Nabil Irfan,n-irfan,2025-26,1627,0,0.055,0.22,0.17,1.22,1.38,2.6,31.59,79.3,0,6.31
37598725,Kenan Yıldız,k-yildiz,2025-26,2844,0.316,0.19,3.07,2.405,0.854,0.222,0.222,38.703,84.1,0,7.42
37598726,Can Uzun,c-uzun,2025-26,1163,0.619,0.464,3.173,1.548,1.161,0.232,0.387,45.89,81.6,0,7.08
37599458,Cristian Volpato,c-volpato,2025-26,1062,0.169,0.339,1.78,2.034,1.356,0.508,0.847,34.407,79.8,0,6.81
37600243,Jorrel Hato,j-hato,2025-26,1144,0,0,0.315,0.629,2.832,1.416,3.068,59.869,92,0,6.56
37600244,Mohammad Ghorbani,mohammad-ghorbani,2025-26,1027,0,0,1.31,0.26,1.93,0.88,2.37,53.98,87.5,0,6.73
37601811,Arya Yousefi,arya-yousefi,2025-26,1077,0.08,0.08,0,0,0,0,0,0,,0,
37603157,Hazem Mastouri,hazem-mastouri,2025-26,461,0.39,0,1.95,0.98,0,0.2,0,10.15,61.5,0,6.55
37607151,Lucas Bergvall,l-bergvall,2025-26,974,0.092,0.277,1.109,0.462,2.125,0.277,1.201,28.183,81.6,0,6.62
37608935,Robin Risser,r-risser,2025-26,2880,0,0.031,0,0.062,0,0,0.469,26.312,77.3,2.375,6.84
37608995,Wesley,w-franca-lima,2025-26,2457,0.183,0,0.916,1.209,1.978,0.842,2.271,37.656,80.1,0,6.91
37609471,Luca Jaquez,l-jaquez,2025-26,899,0,0.1,0.4,0.501,0.801,1.001,4.505,72.781,90.8,0,6.85
37611555,Andrés Gómez,a-gomez,2025-26,1055,0.171,0.171,4.27,1.79,1.54,0.6,0.6,22.61,77.4,0,7.13
37611899,Paul Okon-Engstler,paul-okon-engstler,2025-26,2025,0,0.089,0.58,0.62,2.89,1.29,2.13,63.91,85.1,0,7.13
37611902,Joaquin Seys,j-seys,2025-26,2979,0.06,0.151,0.483,1.027,1.692,1.208,2.87,51.782,87.7,0,6.87
37612035,Kees Smit,k-smit,2025-26,2136,0.126,0.126,1.601,1.559,1.643,0.632,0.801,50.941,88.1,0,6.98
37612542,Dean Huijsen,d-huijsen,2025-26,2038,0.088,0.088,0.883,0.442,1.413,0.839,5.697,73.351,89.8,0,7.04
37614807,Tani Oluwaseyi,t-oluwaseyi,2025-26,891,0.202,0.202,1.616,0.606,0.808,0.101,0.808,11.313,63.4,0,6.5
37616125,Ibrahim Sulemana,i-sulemana,2025-26,853,0.106,0,1.161,0.633,2.005,0.528,1.477,38.933,88.3,0,6.62
37616318,Junnosuke Suzuki,j-suzuki-37616318,2025-26,1857,0,0,0.82,0.44,2.86,1.79,4.7,71.97,85.5,0,7.38
37618295,Deveron Fonville,d-fonville,2025-26,1457,0,0.124,0.309,0.556,2.903,1.359,4.324,48.737,81.5,0,6.78
37618320,Patrick Beach,p-beach,2025-26,2280,0,0,0,0.04,0.04,0,1.46,37.89,77,2.72,7.08
37618415,Joel Ordóñez,j-ordonez-guerrero,2025-26,2668,0.101,0,0.54,0.202,1.316,0.978,3.981,67.5,91,0,6.88
37618570,Ousmane Diomande,o-diomande,2025-26,1297,0,0.069,0.763,0.208,0.763,0.971,4.094,73.901,93.1,0,6.99
37620568,Bryan Ramírez,b-ramirez-leon,2025-26,841,0,0.107,0.86,1.71,2.57,2.14,2.25,42.38,86.9,0,7.42
37621326,Jun-ho Bae,j-bae,2025-26,2931,0.061,0.092,1.474,1.136,1.412,0.645,0.706,25.885,80.9,0,6.74
37622054,Wi-je Cho,w-cho,2025-26,796,0.226,0,0.57,0.11,2.26,0.57,4.97,50.09,85.8,0,6.71
37622162,Nobel Mendy,n-mendy-37622162,2025-26,1805,0.1,0,0.548,0.199,1.396,1.047,7.729,48.017,85.8,0,6.83
37623459,Abdukodir Khusanov,a-khusanov,2025-26,1429,0,0,0.441,0.378,1.763,2.078,3.527,68.02,91.8,0,6.91
37625767,Gianluca Prestianni,g-prestianni-gross,2025-26,1545,0.175,0.35,2.621,2.621,1.34,0.466,0.233,33.495,78.8,0,6.96
37625843,Max Arfsten,m-arfsten,2025-26,948,0.285,0.38,1.42,1.52,2.09,0.66,1.71,40.54,79.2,0,7.08
37625846,Ali Ahmed,a-ahmed,2025-26,1314,0.274,0.205,1.575,1.781,2.123,0.959,0.411,32.945,78.4,0,7.01
37627691,Kevin Rodríguez,k-rodriguez-cortez,2025-26,1827,0.493,0.099,3.744,0.936,0.936,0.246,0.69,20.837,68.6,0,7
37630179,Noah Sadiki,n-sadiki,2025-26,2896,0,0.062,0.59,0.59,1.461,1.088,1.367,34.372,85.4,0,6.71
37633249,Jonas Adjetey,j-adjei-adjetey,2025-26,810,0,0,0.89,0.33,1.78,1.22,6.44,55.67,91.4,0,7.17
37633774,Gessime Yassine,g-yassine,2025-26,576,0.31,0.62,2.66,1.09,2.03,0.31,0.31,32.19,81.1,0,7.15
37636090,Issa Laye,g-laye,2025-26,868,0,0.104,0.93,0.21,0.52,1.04,4.56,53.81,92.5,0,6.71
37642676,Lamine Camara,l-camara,2025-26,1852,0.146,0.194,1.215,1.701,2.721,1.895,0.923,59.141,85.9,0,7.24
37644701,Keisuke Goto,k-goto,2025-26,2886,0.343,0.218,1.933,0.998,1.31,0.343,0.904,18.43,69.4,0,6.89
37645043,Assan Ouédraogo,f-ouedraogo,2025-26,955,0.377,0.283,2.545,1.319,0.754,0.283,1.131,27.99,83.2,0,6.96
37645233,Ibrahim Maza,i-maza,2025-26,1852,0.146,0.194,2.624,1.409,1.992,0.778,0.632,43.299,83.1,0,7.12
37646561,Mohamed Khaled Gouda,m-gouda,2025-26,787,0,0,1.37,1.37,2.06,0.69,0.46,24.82,85.7,0,6.78
37646932,Ayoub Al-Oui,a-al-oui,2025-26,1682,0.054,0,0.43,0.27,1.61,1.12,2.51,32.05,79.8,0,6.7
37647009,Endrick,e-moreira-de-sousa,2025-26,1223,0.368,0.515,3.679,2.281,0.957,0.221,0.294,22.224,74.8,0,7.29
37648771,Marwan Alsahafi,m-al-sahafi,2025-26,1320,0.068,0,1.295,0.682,0.886,0.409,0.955,18.477,79.3,0,6.56
37649990,Kerim Alajbegovic,k-alajbegovi,2025-26,668,0.67,0.13,3.77,1.75,1.62,0.13,0.4,42.57,80.7,0,7.36
37652750,Matías Fernández-Pardo,m-fernandez-pardo-37652750,2025-26,2329,0.309,0.193,2.628,1.391,0.773,0.348,0.116,23.34,81.6,0,7.04
37652796,Amin Chiakha,amin-chiakha,2025-26,455,0,0,1.19,0.4,0.59,0.4,2.77,18.59,68.1,0,6.43
37656175,Alexandr Sojka,alexandr-sojka,2025-26,931,0.1,0,1.84,0.97,3.09,0.87,1.74,36.06,82,0,6.88
37656179,Lamine Yamal,l-yamal-nasraoui-ebana,2025-26,2296,0.627,0.431,4.586,2.861,1.411,0.431,0.196,52.879,81.1,0,8.02
37656322,Mamadou Diakhon,m-diakhon,2025-26,797,0.113,0.79,1.92,1.92,0.565,0.339,0.339,33.651,89.6,0,6.85
37656475,Rayane Bounida,r-bounida,2025-26,828,0.109,0.543,4.022,3.478,1.63,0.435,1.739,43.043,83.1,0,7.04
37656790,Pau Cubarsí,p-cubarsi-paredes,2025-26,2709,0.033,0,0.332,0.166,1.429,0.997,4.884,91.993,94.9,0,7.02
37657032,Findlay Curtis,findlay-curtis,2025-26,809,0.222,0.111,3.56,1.22,2.78,1.11,1.56,25.59,68.7,0.11,6.23
37657587,Luka Vuskovic,l-vukovi,2025-26,2442,0.221,0,1.179,0.442,0.848,1.511,9.251,56.536,83.1,0,7.21
37658280,Bazoumana Touré,b-toure,2025-26,2327,0.193,0.348,1.856,1.779,1.354,0.232,0.774,25.565,76.1,0,6.95
37661377,Deniz Gül,d-gul,2025-26,1167,0.386,0.077,2.005,0.771,0.694,0.154,0.386,12.185,65.8,0,6.65
37661731,Mateo Chávez,m-chavez-garcia,2025-26,827,0.109,0.218,1.632,1.088,6.094,1.632,2.938,45.707,74,0,6.74
37664151,Olwethu Makhanya,o-makhanya,2025-26,900,0,0,0.6,0.2,2.1,1.5,5,53.6,79.5,0,
37664964,Lucas Herrington,l-herrington,2025-26,990,0.091,0.091,0.18,0.27,1.55,0.82,6.27,86.91,95.7,0,7.34
37667172,Mostafa Mohamed Zaki Abdelraouf,m-zaki-abdelraouf,2025-26,1153,0.468,0.156,3.2,1.17,1.48,0.47,0.78,27.09,74.4,0,6.91
37667492,Adem Arous,a-arous,2025-26,1672,0.054,0,0.215,0.161,1.776,1.4,6.352,40.532,78.5,0,6.81
37668563,Nidal Celik,n-elik,2025-26,619,0,0,0.145,0,2.908,1.309,2.181,46.817,91.6,0,6.59
37668735,Ismaël Baouf,i-baouf,2025-26,900,0.2,0.1,0.9,0.3,2.2,1.3,5.3,69.5,89.9,0,7.45
37673329,Mohammed Abu Al-Shamat,m-al-shamat,2025-26,2226,0.081,0.323,1.66,1.58,2.63,1.5,1.98,51.51,82.5,0,7.14
37673330,Naif Masoud,n-masoud,2025-26,1418,0.063,0,0.76,0.13,2.6,2.09,2.6,26.97,80.2,0,6.68
37674290,Assane Diao,a-diao-diaoune,2025-26,1082,0.166,0.083,2.495,0.749,1.414,0.333,0.665,26.95,79.9,0,6.71
37676891,Ngal'ayel Mukau,n-mukau,2025-26,1535,0.059,0,1.173,0.704,1.759,0.879,0.469,36.41,87.1,0,6.63
37678433,Kojo Peprah Oppong,k-peprah-oppong,2025-26,2429,0.037,0,0.408,0.222,1.816,1,5.447,53.244,92.7,0,6.81
37679567,Rayan,r-rocha,2025-26,1120,0.402,0.161,2.25,1.125,0.884,0.643,1.607,25.554,78.3,0,6.98
37680617,Lachlan Bayliss,l-bayliss,2025-26,1643,0.274,0.219,1.53,1.42,1.42,0.55,1.31,42.29,79.1,0,6.62
37681576,Johan Manzambi,j-manzambi,2025-26,2095,0.215,0.172,2.191,0.859,1.632,1.203,1.632,40.339,84.5,0,7.04
37681890,Ime Okon,i-okon,2025-26,543,0.33,0,0.83,0,0.33,0.17,4.64,65.64,92.9,0,6.8
37683059,Petar Sučić,p-sui,2025-26,1794,0.1,0.1,1.104,1.455,2.308,0.502,0.953,56.94,89.3,0,6.82
37684630,Ali Jasim,a-al-tameemi,2025-26,1380,0.261,0,2.41,0.98,1.5,0.2,0.39,33.33,83.6,0,6.75
37684682,Ali Al-Azaizeh,a-azaizeh,2025-26,470,0.383,0,1.72,0.96,1.53,0.77,0.38,25.09,88.5,0,6.65
37684728,Mohammad Khalifeh,mohammad-khalife,2025-26,990,0,0,0,0,0,0,0,0,,0,
37684730,Danial Eiri,d-iri,2025-26,722,0,0,0,0,0,0,0,0,,0,
37685630,El Hadji Malick Diouf,e-diouf,2025-26,2710,0,0.166,0.598,0.996,1.461,1.096,3.852,34.472,74.4,0,6.74
37687848,Christopher Bonsu Baah,c-baah,2025-26,2436,0.111,0.406,1.11,1.96,1.51,0.74,1.22,41.6,85.8,0,6.93
37690743,Relebohile Mofokeng,r-ratomo,2025-26,492,0,0.37,1.83,3.66,1.83,0.55,0.73,51.4,80.1,0,7.09
37692095,Samir El Mourabet,s-el-mourabet,2025-26,2136,0.042,0.084,0.506,1.18,3.329,1.138,0.969,60.632,89.9,0,6.93
37694071,Niko Sigur,n-sigur,2025-26,582,0,0.15,0.46,0.46,3.56,1.7,2.63,48.25,90.4,0,6.86
37694961,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,2025-26,1403,0.128,0.064,0.834,0.064,1.411,1.219,5.581,52.602,88.7,0,6.74
37700573,Amirmohammad Razzaghinia,amirmohammad-razzaghinia,2025-26,802,0,0,0,0,0,0,0,0,,0,
